"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",2204,7
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",2204,35
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",2204,3
2020,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",2204,55
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",4534,13
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",4534,38
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",4534,4
2020,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",4534,45
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1556,11
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1556,39
